"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CMU-climate_baseline",0,2.76923450794343,46.3951508775908,2.31310027851312,53.3239905139797,0.629310344827586,0.980769230769231,1508
"CMU-climate_baseline",1,2.1278673567693,47.0875020334415,1.79540529653916,53.8145491127322,0.622015915119363,0.982758620689655,1508
"CMU-climate_baseline",2,1.68025279074585,48.1221819825341,1.43626200529476,55.162433865235,0.620026525198939,0.982758620689655,1508
"CMU-climate_baseline",3,1.4092373823858,49.5666580850233,1.21799376175392,57.4036892788187,0.615384615384615,0.984084880636605,1508
"CovidHub-baseline",0,1,16.3455704051386,1,23.4820512820513,0.53974358974359,0.92948717948718,2392
"CovidHub-baseline",1,1,22.4147024742043,1,32.1223775404275,0.61756993006993,0.941870629370629,2392
"CovidHub-baseline",2,1,28.804205985162,1,41.5250446735237,0.633720930232558,0.938729874776386,2392
"CovidHub-baseline",3,1,34.6415314865323,1,50.2000911950511,0.634157509157509,0.93543956043956,2392
"CovidHub-ensemble",0,0.806651458492231,13.006508377633,0.875513068409609,20.2547790862131,0.459401709401709,0.93034188034188,2392
"CovidHub-ensemble",1,0.758677992962979,16.7117945257307,0.844804031097614,26.49508189331,0.519667832167832,0.954108391608392,2392
"CovidHub-ensemble",2,0.778212962360438,21.9604167180165,0.855288685547703,34.7836257338362,0.519230769230769,0.960196779964222,2392
"CovidHub-ensemble",3,0.758726656651463,26.0686536334124,0.836556585342306,41.2039530059861,0.528846153846154,0.951923076923077,2392
"Google_SAI-Ensemble",0,0.995611804270015,15.3491580898958,1.01358963352342,22.687695744449,0.386153846153846,0.930769230769231,1352
"Google_SAI-Ensemble",1,0.83753743237155,16.8578858879997,0.854935324980319,24.7366142708308,0.481570512820513,0.956730769230769,1352
"Google_SAI-Ensemble",2,0.79429412319107,19.2806882892557,0.836331486064752,29.4489890423965,0.436454849498328,0.949832775919732,1352
"Google_SAI-Ensemble",3,0.776920808963744,20.7357023116744,0.822102104343097,31.7015734609598,0.426573426573427,0.939685314685315,1352
"JHU_CSSE-CSSE_Ensemble",0,0.999555442193544,17.6630693207751,1.01821674840979,25.5410253776689,0.377828054298643,0.839366515837104,442
"JHU_CSSE-CSSE_Ensemble",1,0.89964906072264,17.5516493318878,0.952273826151808,25.6316474139455,0.475113122171946,0.880090497737557,442
"JHU_CSSE-CSSE_Ensemble",2,0.883393627989829,18.3280150186164,0.924209733303348,27.5023018130818,0.513574660633484,0.909502262443439,442
"JHU_CSSE-CSSE_Ensemble",3,0.793046160179228,18.247569254438,0.860772106282512,28.5012967757786,0.52262443438914,0.911764705882353,442
"MOBS-GLEAM_COVID",0,1.28655057911479,18.0189048509247,1.35265069782361,26.9903815937149,0.294051627384961,0.711560044893378,891
"MOBS-GLEAM_COVID",1,1.31750178407626,21.640930445518,1.36874082967832,31.2308911335578,0.25364758698092,0.646464646464647,891
"MOBS-GLEAM_COVID",2,1.31849209121573,25.8403060850046,1.31640253855029,36.1876588103255,0.214365881032548,0.618406285072952,891
"MOBS-GLEAM_COVID",3,1.37612428260917,32.0379739750159,1.33036466271621,43.3261111111111,0.188552188552189,0.539842873176206,891
"NEU_ISI-AdaptiveEnsemble",0,1.0243674780087,17.3149774705702,1.10306954632841,26.7346717308736,0.36950623982637,0.780792186652198,1892
"NEU_ISI-AdaptiveEnsemble",1,0.913857917424513,21.505623979819,1.00762593876113,33.5153583617747,0.378270762229807,0.80773606370876,1858
"NEU_ISI-AdaptiveEnsemble",2,0.866154851259533,25.5506092147956,0.965072355866937,40.3408955223881,0.387462686567164,0.847761194029851,1826
"NEU_ISI-AdaptiveEnsemble",3,0.829956634040908,29.8006325350499,0.908848479297033,46.5407779171895,0.416562107904642,0.85633626097867,1793
"OHT_JHU-nbxd",0,1.17195358256075,17.8150233449104,1.25360367231304,27.1399408284024,0.403846153846154,0.794871794871795,2080
"OHT_JHU-nbxd",1,1.11519503655445,22.8617466203133,1.21072240878717,35.1847267206478,0.393218623481781,0.832995951417004,2080
"OHT_JHU-nbxd",2,1.10484907020835,27.7461695629576,1.18036557784894,42.4360135135135,0.406444906444906,0.821725571725572,2080
"OHT_JHU-nbxd",3,1.04271130971895,31.1138581823671,1.11812372934953,47.5243696581197,0.396901709401709,0.833867521367521,2080
"UGA_flucast-INFLAenza",0,0.858948789514357,13.9420564381271,0.924407466416745,21.5528846153846,0.477884615384615,0.909615384615385,2132
"UGA_flucast-INFLAenza",1,0.779425686809516,17.1663061411972,0.849693945281943,26.7083333333333,0.47879684418146,0.916666666666667,2132
"UGA_flucast-INFLAenza",2,0.745672626664051,20.6445173869037,0.807973600654342,32.2019230769231,0.461538461538462,0.927125506072874,2132
"UGA_flucast-INFLAenza",3,0.710882356998591,23.4214051929856,0.775703344878788,36.4675155925156,0.442827442827443,0.915280665280665,2132
"UM-DeepOutbreak",0,1.21901509003937,19.1085105252624,1.20113187221802,27.0863380419967,0.585059171597633,0.930473372781065,1404
"UM-DeepOutbreak",1,1.2083841348516,24.9868013741949,1.15875933421443,34.3690516653023,0.634615384615385,0.910769230769231,1404
"UM-DeepOutbreak",2,1.25185958872917,30.87244861407,1.17217291955537,42.4312838212168,0.645032051282051,0.911057692307692,1404
"UM-DeepOutbreak",3,1.28663762819286,36.0873291755726,1.25882175437315,51.0998216012689,0.714882943143813,0.927257525083612,1404
"UMass-ar6_pooled",0,0.907777424895277,13.9869312574479,0.957947644144297,21.2046767864029,0.519230769230769,0.927631578947368,2028
"UMass-ar6_pooled",1,0.898482878212954,18.7333831801338,0.954722421792577,28.4935853840522,0.574324324324324,0.964656964656965,2028
"UMass-ar6_pooled",2,0.920805960324155,24.0487001655715,0.972971500552999,36.8647651884005,0.604166666666667,0.97275641025641,2028
"UMass-ar6_pooled",3,0.918102998450353,28.6071949862519,0.988187224104756,44.3656558777329,0.615384615384615,0.972850678733032,1976
"UMass-gbqr",0,0.910574158161973,13.8823183473442,0.976819706638598,21.1355790226479,0.430161943319838,0.909919028340081,2028
"UMass-gbqr",1,0.904171635232014,18.7353543547315,0.980800230284261,28.6639833780964,0.423076923076923,0.896049896049896,2028
"UMass-gbqr",2,0.896109387137401,24.0108459385456,0.947723888072211,36.2559311677864,0.436431623931624,0.886752136752137,2028
"UMass-gbqr",3,0.871782722789212,28.7551914602923,0.912821357522161,42.5212699245487,0.43552036199095,0.859162895927602,1976
