"model_id","target_end_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_covid",2025-10-04,1.65094215964718,76.9871348940914,1.67422865522001,111.551282051282,0.185897435897436,0.596153846153846,156
"CEPH-Rtrend_covid",2025-10-11,1.49128085704893,80.8907023411371,1.52031002888911,119.125,0.153846153846154,0.634615384615385,104
"CEPH-Rtrend_covid",2025-10-18,1.32546824947166,77.0686789297659,1.31925286187396,115.038461538462,0.192307692307692,0.615384615384615,52
"CEPH-Rtrend_covid",2025-11-29,0.797833741039054,7.56609531772575,0,11.5769230769231,0.480769230769231,0.807692307692308,52
"CEPH-Rtrend_covid",2025-12-06,0.930041076011679,14.2309991638796,0.931514513935288,21.6153846153846,0.317307692307692,0.759615384615385,104
"CEPH-Rtrend_covid",2025-12-13,1.00305776916312,16.9678957636566,1.02418035367482,26.2820512820513,0.423076923076923,0.852564102564103,156
"CEPH-Rtrend_covid",2025-12-20,0.934043758462081,25.791247909699,0.924176076371394,41.3365384615385,0.384615384615385,0.850961538461538,208
"CEPH-Rtrend_covid",2025-12-27,0.908575839701716,44.998766722408,0.890297168377623,66.2644230769231,0.221153846153846,0.6875,208
"CEPH-Rtrend_covid",2026-01-03,0.844084196989004,54.110029264214,0.847292535153757,79.1923076923077,0.221153846153846,0.663461538461538,208
"CEPH-Rtrend_covid",2026-01-10,0.725257233024974,25.635614548495,0.750063847812308,42.8173076923077,0.524038461538462,0.961538461538462,208
"CEPH-Rtrend_covid",2026-01-17,1.21858904880612,25.8425397157191,1.36914661080152,39.6394230769231,0.519230769230769,0.884615384615385,208
"CEPH-Rtrend_covid",2026-01-24,1.51340628638471,31.4326212374582,1.69709375464975,48.8028846153846,0.423076923076923,0.850961538461538,208
"CEPH-Rtrend_covid",2026-01-31,1.33861880015538,29.5596613712375,1.46237242682028,47,0.389423076923077,0.855769230769231,208
"CEPH-Rtrend_covid",2026-02-07,1.02424679472978,18.3220359531773,1.11125625499893,28.5336538461538,0.490384615384615,0.918269230769231,208
"CEPH-Rtrend_covid",2026-02-14,1.11865156603128,19.3660765050167,1.21965620000237,31.1586538461538,0.432692307692308,0.903846153846154,208
"CEPH-Rtrend_covid",2026-02-21,1.23055372539648,20.952481187291,1.39874557640581,33.8798076923077,0.413461538461538,0.899038461538462,208
"CEPH-Rtrend_covid",2026-02-28,1.03022603772009,15.1622470735786,1.25666894177681,24.7740384615385,0.615384615384615,0.951923076923077,208
"CEPH-Rtrend_covid",2026-03-07,0.922698949744099,15.1385597826087,0.903949953648384,22.6826923076923,0.528846153846154,0.889423076923077,208
"CFA-EpiAutoGP",2025-08-30,0.750764822279111,27.241760763742,0.680888312810131,34.0857782895833,0.791666666666667,1,48
"CFA-EpiAutoGP",2025-09-06,0.79189931817883,28.5812696752637,0.65254830671324,34.21240883125,0.739583333333333,0.989583333333333,96
"CFA-EpiAutoGP",2025-09-13,1.21685709984195,31.4815223634357,1.00754738023898,38.7964944861111,0.652777777777778,0.972222222222222,144
"CFA-EpiAutoGP",2025-09-20,1.66324498757192,43.4421567419975,1.50719346128889,57.9557512005208,0.604166666666667,0.942708333333333,192
"CFA-EpiAutoGP",2025-09-27,1.55862534237877,48.7934985694103,1.65061420206612,71.1646718291667,0.494791666666667,0.901041666666667,192
"CFA-EpiAutoGP",2025-10-04,1.31281852624908,61.7798131372418,1.39843830252338,94.1712403381945,0.368055555555556,0.819444444444444,144
"CFA-EpiAutoGP",2025-10-11,1.25036456811396,69.7418149099218,1.33660750994729,107.195368605208,0.239583333333333,0.791666666666667,96
"CFA-EpiAutoGP",2025-10-18,1.11599648632767,65.6350625196917,1.16923790484821,103.084063116667,0.1875,0.75,48
"CFA-EpiAutoGP",2025-11-22,0.912891605904411,7.79814913494103,1.06211276336761,12.5500153041667,0.520833333333333,0.958333333333333,48
"CFA-EpiAutoGP",2025-11-29,0.897832178369851,8.98284750046202,0.965035529665581,13.2952297854167,0.583333333333333,0.9375,96
"CFA-EpiAutoGP",2025-12-06,0.696869178237959,11.4589052855634,0.705147878251124,17.2639960541667,0.520833333333333,0.951388888888889,144
"CFA-EpiAutoGP",2025-12-13,0.749203248117828,14.1176140042408,0.73587540907452,20.9929138640625,0.541666666666667,0.979166666666667,192
"CFA-EpiAutoGP",2025-12-20,0.623009148526279,17.3645406679768,0.604081153074232,27.4571748515625,0.541666666666667,0.958333333333333,192
"CFA-EpiAutoGP",2025-12-27,0.610849749826704,29.6329160580573,0.630349695998868,46.164790659375,0.380208333333333,0.854166666666667,192
"CFA-EpiAutoGP",2026-01-03,0.643043812570982,44.4333017764487,0.69122909438319,68.3002829097222,0.3125,0.847222222222222,144
"CFA-EpiAutoGP",2026-01-10,0.820156928587538,28.4230573185422,0.871352838991838,45.9600587805556,0.444444444444444,0.979166666666667,144
"CFA-EpiAutoGP",2026-01-17,1.61645396225645,34.244890150092,1.87636255135862,54.6309180381944,0.340277777777778,0.888888888888889,144
"CFA-EpiAutoGP",2026-01-24,1.95346009723859,39.5122136041125,2.22296028390297,63.2084231125,0.298611111111111,0.888888888888889,144
"CFA-EpiAutoGP",2026-01-31,1.67772143981129,37.2340752719334,1.82833846409509,59.65974915625,0.390625,0.921875,192
"CFA-EpiAutoGP",2026-02-07,1.18670813771471,23.0835504344664,1.2946792999648,36.4475430604167,0.557291666666667,0.979166666666667,192
"CFA-EpiAutoGP",2026-02-14,0.930668498093401,17.2207080273477,0.954965899666281,25.8016069786458,0.630208333333333,0.973958333333333,192
"CFA-EpiAutoGP",2026-02-21,0.966498602759541,16.2493576527637,0.970068296079022,23.6579406489583,0.651041666666667,0.973958333333333,192
"CFA-EpiAutoGP",2026-02-28,1.06710523718308,14.912767152118,1.19853957701882,21.7865682927083,0.609375,0.973958333333333,192
"CFA-EpiAutoGP",2026-03-07,1.31666331022345,20.7551126590464,1.31281712696455,31.8656384146875,0.421875,0.911458333333333,192
"CFA_Pyrenew-PyrenewHEW_COVID",2025-05-03,0.802762294220897,4.00494855072464,1.01282511336445,6.46666666666667,0.666666666666667,0.933333333333333,15
"CFA_Pyrenew-PyrenewHEW_COVID",2025-05-10,0.80291966994137,6.17941180124224,1.00319505327708,10.0714285714286,0.380952380952381,0.928571428571429,42
"CFA_Pyrenew-PyrenewHEW_COVID",2025-05-17,0.686893429609646,6.10324610194903,0.7957407849316,9.68103448275862,0.5,0.931034482758621,58
"CFA_Pyrenew-PyrenewHEW_COVID",2025-05-24,0.720310240381309,7.23228135795116,0.874938621255299,11.6643835616438,0.520547945205479,0.958904109589041,73
"CFA_Pyrenew-PyrenewHEW_COVID",2025-05-31,0.61224618950084,7.50176678463094,0.743547687302619,11.5174418604651,0.523255813953488,0.965116279069767,86
"CFA_Pyrenew-PyrenewHEW_COVID",2025-06-07,0.658094542370988,7.37649249011858,0.881392609687,11.2954545454545,0.511363636363636,0.954545454545455,88
"CFA_Pyrenew-PyrenewHEW_COVID",2025-06-14,0.633234841971939,7.89265874505929,0.885318060562524,12.9488636363636,0.488636363636364,0.965909090909091,88
"CFA_Pyrenew-PyrenewHEW_COVID",2025-06-21,0.55700303688355,7.92433502686859,0.727266259560323,12.0393258426966,0.528089887640449,0.932584269662921,89
"CFA_Pyrenew-PyrenewHEW_COVID",2025-06-28,0.614969006891571,7.51403867149758,0.72519636760352,11.3277777777778,0.566666666666667,0.944444444444444,90
"CFA_Pyrenew-PyrenewHEW_COVID",2025-07-05,0.494232575415481,5.80302628019324,0.592860378426561,8.48888888888889,0.6,0.955555555555556,90
"CFA_Pyrenew-PyrenewHEW_COVID",2025-07-12,0.478687919242339,6.72864301932367,0.567878717090192,10.5222222222222,0.533333333333333,0.955555555555556,90
"CFA_Pyrenew-PyrenewHEW_COVID",2025-07-19,0.457150283215207,6.81023381642512,0.488227892020832,10.1611111111111,0.5,0.933333333333333,90
"CFA_Pyrenew-PyrenewHEW_COVID",2025-07-26,0.472147131432405,7.85192458937198,0.494308641272973,11.8777777777778,0.511111111111111,0.911111111111111,90
"CFA_Pyrenew-PyrenewHEW_COVID",2025-08-02,0.377520127227816,8.47539737219302,0.418277379472122,13.8241758241758,0.450549450549451,0.978021978021978,91
"CFA_Pyrenew-PyrenewHEW_COVID",2025-08-09,0.422628486431177,11.2600931510051,0.40378420762939,16.489247311828,0.56989247311828,0.913978494623656,93
"CFA_Pyrenew-PyrenewHEW_COVID",2025-08-16,0.360167554300614,10.7871198223469,0.389374962912026,17.2849462365591,0.516129032258065,0.946236559139785,93
"CFA_Pyrenew-PyrenewHEW_COVID",2025-08-23,0.418283983736565,15.3098532959327,0.461341833642796,23.9462365591398,0.451612903225806,0.903225806451613,93
"CFA_Pyrenew-PyrenewHEW_COVID",2025-08-30,0.501585082808318,19.8569946345976,0.551859658843938,30.6063829787234,0.478723404255319,0.893617021276596,94
"CFA_Pyrenew-PyrenewHEW_COVID",2025-09-06,0.804838624747251,28.5389352913969,0.828212737525406,43.0904255319149,0.414893617021277,0.851063829787234,94
"CFA_Pyrenew-PyrenewHEW_COVID",2025-09-13,1.43337422598801,32.5629986817761,1.32381870243042,47.4787234042553,0.425531914893617,0.765957446808511,94
"CFA_Pyrenew-PyrenewHEW_COVID",2025-09-20,1.3393632415109,31.8969497918594,1.22297371888554,45.6223404255319,0.361702127659574,0.765957446808511,94
"CFA_Pyrenew-PyrenewHEW_COVID",2025-09-27,0.942997422914345,24.1805924510272,1.0082995994854,36.8021978021978,0.406593406593407,0.769230769230769,91
"CFA_Pyrenew-PyrenewHEW_COVID",2025-10-04,0.57695670233209,19.9971084486166,0.586982995521827,30.2613636363636,0.409090909090909,0.840909090909091,44
"CFA_Pyrenew-PyrenewHEW_COVID",2025-11-22,1.10047917523695,10.5559643280632,1.17192401258855,15.4318181818182,0.318181818181818,0.818181818181818,44
"CFA_Pyrenew-PyrenewHEW_COVID",2025-11-29,0.974756915814184,10.210731694664,1.07040143703678,15.6306818181818,0.397727272727273,0.852272727272727,88
"CFA_Pyrenew-PyrenewHEW_COVID",2025-12-06,1.1410801621625,16.49530982009,1.10257899762984,24.5804597701149,0.172413793103448,0.804597701149425,87
"CFA_Pyrenew-PyrenewHEW_COVID",2025-12-13,0.85006307150154,13.2011430784608,0.829466503082902,19.8390804597701,0.436781609195402,0.908045977011494,87
"CFA_Pyrenew-PyrenewHEW_COVID",2025-12-20,0.778944801536321,20.268730583004,0.764604179306484,32.4204545454545,0.295454545454545,0.863636363636364,44
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-03-15,0.877014555405521,14.7260273097826,0.853233977552612,20.8229166666667,0.541666666666667,0.916666666666667,48
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-03-22,0.972119549353534,18.3687971089198,0.952996815263432,24.8144329896907,0.525773195876289,0.958762886597938,97
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-03-29,0.87164618684,21.5210145962733,0.851061410944866,29.9132653061224,0.5,0.948979591836735,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-04-05,0.883653757625394,16.5659412147019,0.820701917442342,22.3453608247423,0.525773195876289,0.907216494845361,97
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-04-12,0.793708628568561,16.0779154415061,0.734525406547967,22.5979381443299,0.412371134020619,0.938144329896907,97
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-04-19,0.820227511711533,15.5736881322094,0.793060262999576,21.6785714285714,0.561224489795918,0.928571428571429,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-04-26,0.953428181385109,15.024559228039,1.02673620063815,22.484693877551,0.428571428571429,0.897959183673469,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-05-03,0.909490061774274,12.3292141969831,1.11396377327019,19.8520408163265,0.5,0.908163265306122,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-05-10,0.686026542325683,9.29228482697427,0.784182578054952,14.2704081632653,0.448979591836735,0.928571428571429,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-05-17,0.808876351616212,11.2827918589175,0.918814192305346,17.4489795918367,0.459183673469388,0.928571428571429,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-05-24,0.594943085946249,8.51140181898847,0.697353561537705,12.765306122449,0.591836734693878,0.948979591836735,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-05-31,0.548851729473731,7.86503606921029,0.677336965708621,12.2244897959184,0.510204081632653,0.969387755102041,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-06-07,0.585488100379298,6.83180323868678,0.78254147024033,10.3979591836735,0.551020408163265,0.948979591836735,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-06-14,0.63037715908278,7.89562061923584,0.872612657978027,12.8080808080808,0.464646464646465,0.96969696969697,99
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-06-21,0.585810563237766,8.0146747826087,0.764061648222651,12.12,0.55,0.94,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-06-28,0.646895466475018,8.0364822826087,0.79138948157466,12.585,0.48,0.95,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-07-05,0.498615109741204,6.11692006521739,0.582563604589643,8.815,0.6,0.94,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-07-12,0.491590209614669,7.90969965217391,0.585491188749288,12.53,0.5,0.95,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-07-19,0.425531756303794,6.89230382081686,0.450057385019418,10.2121212121212,0.484848484848485,0.94949494949495,99
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-07-26,0.46367606097277,7.9895569828722,0.504599903672251,12.5555555555556,0.525252525252525,0.929292929292929,99
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-02,0.359336709322922,8.28848197826087,0.399866719129,13.455,0.52,0.99,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-09,0.420972996809141,11.1569597173913,0.414798872605045,16.82,0.51,0.91,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-16,0.365211440497357,10.8599286956522,0.39361958039271,17.37,0.51,0.93,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-23,0.437058326619699,16.0153165483585,0.473249155256357,24.6071428571429,0.469387755102041,0.887755102040816,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-30,0.505998496510723,20.6968918535469,0.559635318892418,31.9473684210526,0.452631578947368,0.894736842105263,95
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-09-06,0.772500733635775,27.8046444419543,0.782360573982271,41.1649484536082,0.412371134020619,0.88659793814433,97
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-09-13,1.35919650526703,30.6163790869565,1.2725501551668,45.005,0.44,0.79,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-09-20,1.21349578002752,28.5601139782609,1.12100536279409,41.245,0.43,0.79,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-09-27,0.913437751278434,22.6265052442851,0.998927523107625,35.2886597938144,0.350515463917526,0.783505154639175,97
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-10-04,0.614912638232896,20.8317757169288,0.632115364025512,31.9255319148936,0.361702127659574,0.829787234042553,47
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-11-22,1.09737549470393,10.2065084181314,1.1668442024611,14.9148936170213,0.340425531914894,0.829787234042553,47
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-11-29,0.980370367261912,10.1159390148011,1.06816842868047,15.4468085106383,0.382978723404255,0.861702127659574,94
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-12-06,1.11892498845734,16.25612402746,1.06906652879791,24.1421052631579,0.189473684210526,0.821052631578947,95
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-12-13,0.812780912322548,12.8577639130435,0.786286506542764,19.2947368421053,0.442105263157895,0.905263157894737,95
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-12-20,0.687388486053164,15.8871139623487,0.674344692483372,25.5979381443299,0.422680412371134,0.896907216494845,97
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-12-27,0.521156976155452,21.9696432265446,0.496720006204607,33.6631578947368,0.336842105263158,0.894736842105263,95
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-03,0.414961907601688,20.1501407608696,0.455244901012402,32.1521739130435,0.358695652173913,0.880434782608696,92
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-10,0.771276754779719,18.5529077319588,0.782786901589034,29.5979381443299,0.525773195876289,0.938144329896907,97
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-17,0.770369719288547,17.1912871521739,0.863816216302137,27.545,0.43,0.96,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-24,0.905839569885739,13.9519382740448,1.0378409987412,22.2676767676768,0.444444444444444,0.919191919191919,99
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-31,1.01931299745175,11.3601300834431,1.14310296061643,17.4545454545455,0.585858585858586,0.97979797979798,99
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-02-07,0.906202230478829,12.247307326087,1.00278656197314,18.86,0.53,0.96,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-02-14,0.788869123583656,11.400881826087,0.892008964186775,19.11,0.48,0.99,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-02-21,0.958857612282078,13.643116592724,1.00226689640525,20.5459183673469,0.489795918367347,0.948979591836735,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-02-28,0.916028986560302,10.6631791259982,1.0801785083176,16.6071428571429,0.581632653061224,0.959183673469388,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-03-07,0.650487106334031,9.53337082608696,0.597096278456729,14.37,0.57,0.93,100
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-03-15,1.33786379001308,21.1091601112235,1.33395272128792,31.8953488372093,0.651162790697674,0.976744186046512,43
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-03-22,1.48967596285512,20.7154712988442,1.30037056920356,26.2784810126582,0.683544303797468,0.987341772151899,79
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-03-29,1.31838001479375,17.3330209165687,1.14440362389554,22.2027027027027,0.608108108108108,0.959459459459459,74
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-04-05,1.12140953295358,14.7541357681159,0.991182938439348,19.0333333333333,0.626666666666667,0.973333333333333,75
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-04-12,0.992183594687475,11.7920931594203,0.954723294329847,17.3666666666667,0.6,1,75
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-04-19,1.14251183570771,13.3852309859155,1.18235441910594,20.3028169014085,0.591549295774648,0.957746478873239,71
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-04-26,1.25537331459436,15.4495395580898,1.4342294708927,24.4754098360656,0.426229508196721,0.918032786885246,61
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-05-03,0.889736492567773,6.47409503780718,0.977174869218371,9.48913043478261,0.608695652173913,0.978260869565217,46
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-05-10,0.708943435624667,5.75056239592969,0.809569904482673,8.76595744680851,0.574468085106383,0.978723404255319,47
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-05-17,0.855229345905365,7.74106268115942,1.01789271865606,12.5083333333333,0.416666666666667,0.983333333333333,60
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-05-24,0.725270287455956,9.04928938787185,0.823987914809781,13.2763157894737,0.552631578947368,0.960526315789474,76
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-05-31,0.858326684890629,12.2227855072464,0.921750482197783,16.1944444444444,0.611111111111111,0.933333333333333,90
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-06-07,0.969869051441617,10.8390025120773,1.25043183348283,15.9166666666667,0.6,0.933333333333333,90
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-06-14,1.06177755648607,13.0930525647289,1.40131202849128,20.2022471910112,0.573033707865168,0.955056179775281,89
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-06-21,0.90677470826406,12.8973881400966,1.14038800443258,18.8166666666667,0.522222222222222,0.933333333333333,90
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-06-28,0.898867085025674,11.0409129001433,1.10939996771994,17.3956043956044,0.483516483516484,0.945054945054945,91
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-07-05,0.803985653210969,9.49603715192965,1.07583594622422,15.4494382022472,0.49438202247191,0.966292134831461,89
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-07-12,0.87744192002398,12.0648976037549,1.0344352111487,18.7329545454545,0.568181818181818,0.909090909090909,88
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-07-19,0.821330158521047,12.2040334541063,0.90515053908758,18.8,0.477777777777778,0.933333333333333,90
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-07-26,0.81795164785448,13.6569275203058,0.828386181465821,19.9395604395604,0.637362637362637,0.956043956043956,91
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-08-02,0.748784209414964,16.8340708552317,0.845216547832647,27.956043956044,0.406593406593407,0.923076923076923,91
"CFA_Pyrenew-Pyrenew_HW_COVID",2025-08-09,0.691758508454405,18.3714773358002,0.7149327541547,29.0265957446809,0.393617021276596,0.904255319148936,94
