"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CMU-TimeSeries","26",0.717154166691978,27.452299148874,0.743492935031587,41.4235507637072,0.7,1,20
"CMU-TimeSeries","27",0.812403016336983,10.0733854233037,0.760353225798647,14.0095193503733,0.7,1,20
"CMU-TimeSeries","28",0.776195875168001,9.2571045634636,0.732946697410343,14.4428666515074,0.4,1,20
"CMU-TimeSeries","29",1.15161722873477,18.9026919435997,1.27157858360555,28.6369372752969,0.6,1,20
"CMU-TimeSeries","30",1.08943884267011,4.98965449365058,1.13781312691537,8.3675553150675,0.1,0.9,20
"CMU-TimeSeries","31",1.09500506605112,4.72469940941051,1.18821169113576,6.89847248146218,0.7,1,20
"CMU-TimeSeries","32",1.00918393437665,3.56277775709219,1.26677263929413,4.86164789159121,0.6,1,20
"CMU-TimeSeries","33",0.976369109681986,9.84770834494204,0.917161276212869,14.7706556509968,0.2,0.8,20
"CMU-TimeSeries","34",0.90864032414719,19.2051559670609,0.901789726771125,27.9255327962089,0.5,1,20
"CMU-TimeSeries","35",0.691180976003438,4.19261122967812,0.638689312027272,5.86356731776096,0.5,1,20
"CMU-TimeSeries","36",0.771446022031943,32.6479705849828,0.746656274018405,48.2761754838324,0.7,1,20
"CMU-TimeSeries","37",1.18973516501929,23.7692390130887,1.33424629850168,43.5222126399483,0.3,1,20
"CMU-TimeSeries","38",1.00772729668155,5.03927784291673,1.07573011689765,8.20938794190277,0.3,1,20
"CMU-TimeSeries","39",0.669821323373654,23.8845546465951,0.399029962443971,22.5232168714384,1,1,20
"CMU-TimeSeries","40",0.929822974477134,15.035647158713,0.89173894366986,20.9049482203119,0.5,1,20
"CMU-TimeSeries","41",1.19022669760617,5.89650816623558,1.30586644640266,8.61198030254309,0.2,0.8,20
"CMU-TimeSeries","42",0.794256347115382,34.5626709623508,0.86164928557995,48.7596145826683,0.7,1,20
"CMU-TimeSeries","44",0.742871092189207,4.78880520009285,0.769934319118412,7.1803587975733,0.3,0.7,20
"CMU-TimeSeries","45",0.756777149151997,9.91918133128618,0.798724743302065,15.1312784929991,0.6,1,20
"CMU-TimeSeries","46",0.887571656409809,5.20391028767221,0.885049918909619,8.55157213169538,0.2,1,20
"CMU-TimeSeries","47",0.849708372609012,9.14750044088782,1.19455530762613,14.9768880264621,0.8,1,20
"CMU-TimeSeries","48",0.989397632259601,29.5910353511365,1.01449517261516,39.256674670498,0.6,1,20
"CMU-TimeSeries","49",0.948188191558199,3.58645636489304,0.993218086910591,5.10449834653449,0.4,1,20
"CMU-TimeSeries","50",0.649501787362464,1.33354676645425,0.951527140654859,2.24988647049069,0.4,1,20
"CMU-TimeSeries","51",0.884765485262716,10.4071361301915,1.22121070907229,15.408686056441,0.8,1,20
"CMU-TimeSeries","53",1.27876412830334,12.4324478463573,1.22178766663015,19.5798067058828,0.2,1,20
"CMU-TimeSeries","54",0.684662689006961,6.55027979023745,0.701058610148625,10.0999555659165,0.6,1,20
"CMU-TimeSeries","55",0.74418893137067,18.8691405935245,0.762852948588556,30.0515931655674,0.5,1,20
"CMU-TimeSeries","56",1.0394253688977,8.41275181665608,0.993105835355036,13.0633720963162,0.1,0.7,20
"CMU-TimeSeries","72",1.25844825473775,11.3609312917968,1.1572900912565,15.5152982632834,0.2,0.5,20
"CovidHub-baseline","01",1,29.672148444691,1,39.8,0.5,0.7,20
"CovidHub-baseline","02",1,1.75344991778613,1,2.7,0.9,1,20
"CovidHub-baseline","04",1,10.9301686372625,1,10.8,0.8,1,20
"CovidHub-baseline","05",1,9.18951408868002,1,14.6,0.4,1,20
"CovidHub-baseline","06",1,35.1612727485623,1,49.3,0.8,1,20
"CovidHub-baseline","08",1,11.4725697440322,1,19.3,0.4,1,20
"CovidHub-baseline","09",1,15.1373340998475,1,25.4,0.4,0.9,20
"CovidHub-baseline","10",1,3.11819909248658,1,4.4,0.8,1,20
"CovidHub-baseline","11",1,2.92135973916696,1,4.2,0.7,1,20
"CovidHub-baseline","12",1,27.7509386837999,1,29,0.9,1,20
"CovidHub-baseline","13",1,20.7253329855538,1,33.5,0.4,1,20
"CovidHub-baseline","15",1,1.71828363362764,1,1.2,1,1,20
"CovidHub-baseline","16",1,4.61581386493648,1,7.1,0.7,1,20
"CovidHub-baseline","17",1,45.5238458543911,1,79.4,0.2,1,20
"CovidHub-baseline","18",1,20.0642777196337,1,31.8,0.7,1,20
"CovidHub-baseline","19",1,9.03416391616525,1,15.9,0.3,1,20
"CovidHub-baseline","20",1,9.87404966797929,1,15.6,0.4,1,20
"CovidHub-baseline","21",1,12.6519318686339,1,20,0.4,1,20
"CovidHub-baseline","22",1,7.65090645496238,1,6.6,0.9,1,20
"CovidHub-baseline","23",1,5.84700643140779,1,9.3,0.4,1,20
"CovidHub-baseline","24",1,8.6307119678762,1,13.1,0.9,1,20
"CovidHub-baseline","25",1,17.5035574681638,1,24.7,0.8,1,20
"CovidHub-baseline","26",1,37.2074559499269,1,52.9,0.5,1,20
"CovidHub-baseline","27",1,12.3212971094515,1,18.7,0.7,1,20
"CovidHub-baseline","28",1,12.0278227720864,1,19.8,0.3,1,20
"CovidHub-baseline","29",1,16.1632833563488,1,21.7,0.5,1,20
"CovidHub-baseline","30",1,4.64348014328622,1,7.5,0.6,1,20
"CovidHub-baseline","31",1,4.40027120917079,1,6.2,0.8,1,20
"CovidHub-baseline","32",1,3.39766770036396,1,3.6,1,1,20
"CovidHub-baseline","33",1,9.96593509458573,1,15.8,0.2,0.9,20
"CovidHub-baseline","34",1,20.9340529602513,1,30.8,0.5,1,20
"CovidHub-baseline","35",1,6.03532644996885,1,9.3,0.7,1,20
"CovidHub-baseline","36",1,41.0153504740047,1,63.2,0.4,0.9,20
"CovidHub-baseline","37",1,19.9533290028096,1,32.7,0.7,1,20
"CovidHub-baseline","38",1,4.95463743346564,1,7.5,0.4,1,20
"CovidHub-baseline","39",1,37.3646647093101,1,62.3,0.4,1,20
"CovidHub-baseline","40",1,16.2928675629322,1,24,0.5,0.9,20
"CovidHub-baseline","41",1,4.82971570768751,1,6.3,0.9,1,20
"CovidHub-baseline","42",1,44.254461917567,1,58.2,0.8,1,20
"CovidHub-baseline","44",1,6.34108346361072,1,9,0.7,0.9,20
"CovidHub-baseline","45",1,13.2426338228078,1,19.6,0.7,1,20
"CovidHub-baseline","46",1,5.71252504985702,1,9.6,0.5,1,20
"CovidHub-baseline","47",1,10.7343979085834,1,12.3,0.8,1,20
"CovidHub-baseline","48",1,29.4494487759769,1,38.2,0.8,1,20
"CovidHub-baseline","49",1,3.68939901319231,1,5,0.9,1,20
"CovidHub-baseline","50",1,2.05177238331296,1,2.3,0.9,1,20
"CovidHub-baseline","51",1,11.6415906636588,1,12,1,1,20
"CovidHub-baseline","53",1,9.52032981483945,1,15.9,0.7,1,20
"CovidHub-baseline","54",1,9.84157754901897,1,15.1,0.6,1,20
"CovidHub-baseline","55",1,25.2346505016072,1,39.2,0.3,1,20
"CovidHub-baseline","56",1,7.97375562019098,1,13,0.2,1,20
"CovidHub-baseline","72",1,9.15644517615176,1,13.4,0.7,1,20
"CovidHub-ensemble","01",0.827115251122692,24.403172731435,0.939870527709232,37.1146138293852,0.3,0.9,20
"CovidHub-ensemble","02",0.708440171134398,1.21255963339392,0.705427499345911,1.84470856296691,0.7,1,20
"CovidHub-ensemble","04",0.665734506402959,7.2488331273546,0.882314004209488,9.58036574552449,0.8,1,20
"CovidHub-ensemble","05",0.914910090802825,8.29707294315623,0.92628447696259,13.3461495070088,0.3,0.9,20
"CovidHub-ensemble","06",0.945592089724864,33.1678876555123,1.05919376493525,52.0682020161477,0.5,1,20
"CovidHub-ensemble","08",0.796100654872743,9.09629462642128,0.761351320479258,14.4781417263421,0.6,1,20
"CovidHub-ensemble","09",0.680229128750286,10.073039228218,0.724552836725448,17.7451516205823,0.5,1,20
"CovidHub-ensemble","10",0.634173516750432,1.91035504861357,0.338002518673439,1.37259369201567,1,1,20
"CovidHub-ensemble","11",0.837826153546996,2.4399707375556,0.851081249516291,3.60790357161116,0.5,0.9,20
"CovidHub-ensemble","12",0.830771624784516,22.6615579210623,1.02337742562187,29.0914754902179,0.8,1,20
"CovidHub-ensemble","13",1.17391542277951,23.8534945246462,1.08402481118798,36.0736292210102,0.3,0.8,20
"CovidHub-ensemble","15",0.89352461549855,1.57713142870335,2.31832839122147,2.7776638618837,0.5,1,20
"CovidHub-ensemble","16",1.00747225994496,4.66329841356756,1.05035323300914,7.55248426639502,0.4,0.8,20
"CovidHub-ensemble","17",0.52791729188983,23.4009209736616,0.469559397441466,36.4570668973169,0.6,1,20
"CovidHub-ensemble","18",0.792357615230666,15.3730467367759,0.807381096889143,24.6545001526457,0.6,1,20
"CovidHub-ensemble","19",0.701740769202206,6.04769753654589,0.554527362308649,8.18309175512579,0.7,1,20
"CovidHub-ensemble","20",0.848211542198776,8.23906197655843,0.890214918697087,13.6949699784613,0.4,1,20
"CovidHub-ensemble","21",1.1072113679161,13.9617882710154,1.16979092744057,23.9147359577732,0.4,1,20
"CovidHub-ensemble","22",0.82165129597592,6.32486615732213,1.03398123369089,7.14625369298211,0.9,1,20
"CovidHub-ensemble","23",0.920155441269079,5.35220790897239,0.94244039263763,8.79367443052958,0.4,0.9,20
"CovidHub-ensemble","24",0.957279779534848,8.37097560364999,1.09201076174129,14.5158886044916,0.5,1,20
"CovidHub-ensemble","25",0.847458734947787,14.4283661112677,0.989345189069197,24.1012635555852,0.4,1,20
"CovidHub-ensemble","26",0.75976502188917,27.9621058773092,0.86361962487524,46.0644572763245,0.6,1,20
"CovidHub-ensemble","27",0.592887273380607,7.0257756489161,0.488290720989935,8.64238700435146,0.7,1,20
"CovidHub-ensemble","28",0.798078673378323,9.47492484327498,0.800377284576161,15.6758176566268,0.3,1,20
"CovidHub-ensemble","29",0.854563251128722,13.6632957218052,0.983093963038577,21.3855988491657,0.5,1,20
"CovidHub-ensemble","30",0.890038737878371,4.09698668731457,0.883686141239403,6.5360861529623,0.4,0.9,20
"CovidHub-ensemble","31",0.875774574555542,3.7435145354225,0.778880150078735,4.54906515640194,0.9,1,20
"CovidHub-ensemble","32",0.733186345922055,2.50504212163083,0.966128977274984,3.59267724042753,0.7,1,20
"CovidHub-ensemble","33",0.99868193954335,9.92980136151214,0.972632293535484,15.432143877098,0.2,0.8,20
"CovidHub-ensemble","34",0.957844057729022,20.3751683549763,1.05404986744416,34.0265911897385,0.5,1,20
"CovidHub-ensemble","35",0.624215442007616,3.7039977717905,0.624758256267629,5.77626956703043,0.6,1,20
"CovidHub-ensemble","36",1.05792534787419,43.5701616542194,1.03826664155432,66.5575116687289,0.5,0.9,20
"CovidHub-ensemble","37",1.25136193113416,25.4541707644616,1.33156671368249,43.9395338206478,0.3,1,20
"CovidHub-ensemble","38",0.830108200018578,4.18920907006813,0.927424367688555,7.12902155378823,0.5,1,20
"CovidHub-ensemble","39",0.480627082086219,16.9209556522191,0.39289178785581,22.3941029155666,0.8,1,20
"CovidHub-ensemble","40",0.942320750043233,15.4552613313266,0.890088511531748,21.7798735376413,0.7,0.9,20
"CovidHub-ensemble","41",1.04099955298582,5.02433264305759,1.27643413996608,8.16696658607025,0.1,0.9,20
"CovidHub-ensemble","42",0.728798339704064,32.393843068294,0.901861359653371,52.9873654371989,0.7,1,20
"CovidHub-ensemble","44",0.530264895691162,3.35163375837877,0.575957737618345,5.12849345532301,0.7,0.9,20
"CovidHub-ensemble","45",1.00285832015026,13.4322319697217,1.0323868817895,19.8249264676502,0.5,0.9,20
"CovidHub-ensemble","46",0.58485456189115,3.21221593778308,0.506794266560585,4.52848783807923,0.6,1,20
"CovidHub-ensemble","47",0.692478675483403,7.32607694116587,0.913406029193708,11.1286067637237,0.7,1,20
"CovidHub-ensemble","48",0.807508840258076,23.8190845200989,0.952580395441202,36.875419546401,0.6,1,20
"CovidHub-ensemble","49",0.813776466790799,2.98181283199594,0.979858460313741,4.98183632608363,0.5,1,20
"CovidHub-ensemble","50",0.752134671038251,1.55091836979307,1.15835237400546,2.7921415370671,0.6,1,20
"CovidHub-ensemble","51",0.908526269118776,10.6117898679185,1.28502515789508,16.0376104877124,0.8,1,20
"CovidHub-ensemble","53",1.26713970373799,12.2637385483832,1.27190202016059,20.3460623754394,0.2,1,20
"CovidHub-ensemble","54",0.526411999744784,5.03753625651684,0.459736025790005,6.45839947188567,0.9,1,20
"CovidHub-ensemble","55",0.725100003202798,18.1605175501264,0.78855284683742,31.0750465310102,0.4,1,20
"CovidHub-ensemble","56",0.801606990325034,6.3345059574858,0.778523977594143,10.0104990533174,0.2,0.9,20
"CovidHub-ensemble","72",1.15751662896592,10.4612848705696,1.14007682411611,15.2640026081362,0.3,0.6,20
"Google_SAI-Ensemble","01",0.872771141655828,25.3351868478261,0.96603527632491,37.4,0.1,0.8,20
"Google_SAI-Ensemble","02",0.660627569800657,1.13377755434783,0.585621102376219,1.5125,0.7,1,20
"Google_SAI-Ensemble","04",0.619672949712441,6.67469173913044,0.921626652826663,9.95,0.5,1,20
"Google_SAI-Ensemble","05",0.942921999385721,8.59539125,0.914434503260309,13.2625,0.4,0.8,20
"Google_SAI-Ensemble","06",1.00891969557687,35.478470951087,1.09794412060568,53.9625,0.4,1,20
"Google_SAI-Ensemble","08",0.675965794953632,7.52772847826087,0.681956651539442,12.675,0.5,1,20
"Google_SAI-Ensemble","09",0.525671050229684,7.74897328804348,0.49356852039852,12.025,0.5,1,20
"Google_SAI-Ensemble","10",0.566155762327338,1.6870595923913,0.437450359970809,1.75,0.8,1,20
"Google_SAI-Ensemble","11",0.871017527177522,2.54547211956522,0.861949164626308,3.7,0.5,0.9,20
"Google_SAI-Ensemble","12",0.774285688751482,21.1478179891304,1.02526213931668,29.7375,0.6,1,20
"Google_SAI-Ensemble","13",1.08752901818762,22.3577582880435,1.0262759516443,34.5875,0.3,0.8,20
"Google_SAI-Ensemble","15",1.07340885488742,1.85012820652174,2.50283841566681,2.9625,0.2,1,20
"Google_SAI-Ensemble","16",1.00631890729842,4.58602918478261,0.97260294312218,6.9125,0.3,0.8,20
"Google_SAI-Ensemble","17",0.494228057585902,21.9714136413043,0.423376999024191,32.90625,0.5,1,20
"Google_SAI-Ensemble","18",0.952265560381436,18.4531449184783,0.998059959421309,30.33125,0.5,1,20
"Google_SAI-Ensemble","19",0.758729034213546,6.54938230978261,0.622972784709296,9.35,0.7,1,20
"Google_SAI-Ensemble","20",0.870252399884948,8.40445752717391,0.930104185712864,14.30625,0.3,0.9,20
"Google_SAI-Ensemble","21",1.23151162749788,15.3698436413043,1.20836410318324,24.5375,0.3,1,20
"Google_SAI-Ensemble","22",0.720504274882387,5.45770736413044,1.03888155659688,6.96875,0.8,1,20
"Google_SAI-Ensemble","23",0.981128814911525,5.65560456521739,0.961888884654722,8.9375,0.1,0.7,20
"Google_SAI-Ensemble","24",1.20383220458927,10.482804701087,1.40701533511841,18.3625,0.2,1,20
"Google_SAI-Ensemble","25",0.846681966212502,14.3950144021739,0.948676379635548,23.25,0.2,0.9,20
"Google_SAI-Ensemble","26",0.896956009637543,32.8968357336957,0.997944135923216,53.1,0.4,1,20
"Google_SAI-Ensemble","27",0.643592676229046,7.60466054347826,0.650665738122962,11.525,0.6,1,20
"Google_SAI-Ensemble","28",0.832072725370575,9.95775864130435,0.810801768233206,16.03125,0.2,0.9,20
"Google_SAI-Ensemble","29",0.747823089021892,11.8049591576087,0.850224913571778,18.1375,0.6,1,20
"Google_SAI-Ensemble","30",1.09706712059528,5.08492247282609,1.09206552900426,8.125,0.2,0.9,20
"Google_SAI-Ensemble","31",0.887196280665529,3.82332872282609,0.945338556507837,5.7,0.7,1,20
"Google_SAI-Ensemble","32",0.719454515999256,2.43248970108696,0.948779455972809,3.45,0.6,1,20
"Google_SAI-Ensemble","33",1.10801348576498,11.0592305163043,0.974523161137902,15.5375,0.2,0.5,20
"Google_SAI-Ensemble","34",1.1150024154435,23.8449763858696,1.14701666801425,37.55,0.3,0.9,20
"Google_SAI-Ensemble","35",0.659508455101273,3.92464149456522,0.697610179994102,6.4625,0.4,1,20
"Google_SAI-Ensemble","36",1.19089511294837,49.351145326087,1.19642875966109,78.01875,0.1,0.9,20
"Google_SAI-Ensemble","37",1.53385648871673,31.0902161413043,1.5405111178527,50.0875,0.2,1,20
"Google_SAI-Ensemble","38",0.966026524753691,4.97113510869565,1.03091863827001,8.175,0.3,1,20
"Google_SAI-Ensemble","39",0.501668900148807,17.4183723913043,0.439355710760074,24.93125,0.7,1,20
"Google_SAI-Ensemble","40",1.2489505374597,20.8540014945652,1.19875355178395,30.20625,0.4,0.7,20
"Google_SAI-Ensemble","41",1.15241843570467,5.56754736413044,1.38043067541801,8.8625,0.2,0.8,20
"Google_SAI-Ensemble","42",0.880222539928845,38.8878114945652,1.10071549175421,64.4125,0.3,1,20
"Google_SAI-Ensemble","44",0.535535698625874,3.3821614673913,0.57568488072389,5.2,0.5,0.9,20
"Google_SAI-Ensemble","45",1.05066732557032,14.3790726358696,1.05203897732247,20.56875,0.5,0.8,20
"Google_SAI-Ensemble","46",0.610780993832083,3.25747472826087,0.609795959344588,5.3375,0.5,1,20
"Google_SAI-Ensemble","47",0.773787782275041,8.07414122282609,1.06605461996635,12.825,0.6,1,20
"Google_SAI-Ensemble","48",0.797291427758486,23.4308954347826,0.948613837825899,36.6125,0.4,1,20
"Google_SAI-Ensemble","49",0.848268807400157,3.11259173913043,0.979140166793568,4.975,0.2,1,20
"Google_SAI-Ensemble","50",0.811091154777474,1.662833125,1.24233819993582,2.975,0.6,1,20
"Google_SAI-Ensemble","51",1.06520216851666,12.5782717391304,1.71598232012981,21.675,0.3,1,20
"Google_SAI-Ensemble","53",0.992690423311608,9.43691345108696,0.981804820502498,15.48125,0.1,1,20
"Google_SAI-Ensemble","54",0.521914546018416,4.99055296195652,0.529069969715992,7.5875,0.6,1,20
"Google_SAI-Ensemble","55",0.832957717565191,20.9226845380435,0.884962086192121,34.5625,0.3,1,20
"Google_SAI-Ensemble","56",0.622307050249806,4.86361293478261,0.597770258204934,7.5875,0.3,0.9,20
"Google_SAI-Ensemble","72",1.17262526437283,10.5785134782609,1.08702040161088,14.525,0.3,0.6,20
"NEU_ISI-AdaptiveEnsemble","01",0.67290602922683,10.1817391304348,0.700074563492922,16,0.571428571428571,0.857142857142857,16
"NEU_ISI-AdaptiveEnsemble","02",1.21783648977849,2.14213043478261,1.00895302163752,2.8,0.3,0.6,20
"NEU_ISI-AdaptiveEnsemble","04",0.81298288776332,8.64717391304348,0.967054191974831,10.1,0.9,1,20
"NEU_ISI-AdaptiveEnsemble","05",0.943359619970341,8.5054347826087,0.849591958129048,12.1,0.4,0.8,20
"NEU_ISI-AdaptiveEnsemble","06",0.961594648801575,33.9301739130435,1.09098570521892,53.8,0.4,0.9,20
"NEU_ISI-AdaptiveEnsemble","08",0.849762590812579,8.83031055900621,0.79571504164404,13.8571428571429,0.428571428571429,1,16
"NEU_ISI-AdaptiveEnsemble","09",0.832851505842645,12.4573913043478,0.727579512709072,18.1,0.3,0.7,20
"NEU_ISI-AdaptiveEnsemble","10",0.777125518620333,2.48765217391304,1.03374282589547,4.6,0.8,1,20
"NEU_ISI-AdaptiveEnsemble","11",1.070198820943,3.08034782608696,1.05924068782864,4.5,0.4,0.8,20
"NEU_ISI-AdaptiveEnsemble","12",1.26722017531325,35.1262173913043,2.03766819529734,59.9,0.2,0.9,20
"NEU_ISI-AdaptiveEnsemble","13",1.53392393815631,34.4278985507246,1.2522844582138,43.6666666666667,0.5,0.5,12
"NEU_ISI-AdaptiveEnsemble","15",0.199337151758857,0.345739130434783,0.404406717055587,0.5,1,1,20
"NEU_ISI-AdaptiveEnsemble","16",1.13157770833239,5.08695652173913,1.07879795817611,7.6,0.3,0.7,20
"NEU_ISI-AdaptiveEnsemble","17",1.03834002627272,50.7931304347826,0.968496378620865,81,0.1,0.9,20
"NEU_ISI-AdaptiveEnsemble","18",0.852066662557505,16.4107391304348,0.853330605808947,25.4,0.4,0.9,20
"NEU_ISI-AdaptiveEnsemble","19",0.779182678801832,6.83478260869565,0.693902463417749,10.7,0.4,0.9,20
"NEU_ISI-AdaptiveEnsemble","20",1.5899473166617,16.0583913043478,1.51591280700579,24.3,0,0.6,20
"NEU_ISI-AdaptiveEnsemble","21",1.19897399905686,15.1589130434783,1.16621604581899,24.6,0.5,0.7,20
"NEU_ISI-AdaptiveEnsemble","22",1.07629033202148,8.27139130434783,1.77990946285025,12.4,0.9,1,20
"NEU_ISI-AdaptiveEnsemble","23",1.13893298045789,6.5314347826087,0.962842615142147,8.9,0.3,0.5,16
"NEU_ISI-AdaptiveEnsemble","24",1.38612437095322,12.1120434782609,1.75161060640246,23,0.4,1,20
"NEU_ISI-AdaptiveEnsemble","25",0.910433197880937,15.7277826086957,0.947271691065753,23.2,0.5,0.8,20
"NEU_ISI-AdaptiveEnsemble","26",0.906114332867654,33.1638695652174,0.983589425930614,52.7,0.3,0.8,20
"NEU_ISI-AdaptiveEnsemble","27",0.637478160119896,7.51430434782609,0.588817856743092,10.1,0.7,1,20
"NEU_ISI-AdaptiveEnsemble","28",1.22431150972807,14.5471304347826,1.0329949649112,20.5,0.3,0.5,20
"NEU_ISI-AdaptiveEnsemble","29",0.870042426055269,14.916,1.19158580819809,29,0.6,1,20
"NEU_ISI-AdaptiveEnsemble","30",1.15826638020699,5.32534782608696,1.01475599814374,7.4,0.2,0.8,20
"NEU_ISI-AdaptiveEnsemble","31",1.40994841910957,6.17104347826087,1.72808167805958,10.6,0.5,1,20
"NEU_ISI-AdaptiveEnsemble","32",0.725910479308075,2.46030434782609,1.02449095634171,3.8,0.6,0.9,20
"NEU_ISI-AdaptiveEnsemble","33",1.17186308042641,11.5954782608696,0.94353544268278,15,0.2,0.4,20
"NEU_ISI-AdaptiveEnsemble","34",0.723629804309566,15.7147391304348,0.644790821896663,21,0.6,1,20
"NEU_ISI-AdaptiveEnsemble","35",0.674410588451511,4.005,0.703472428731705,6.5,0.4,1,20
"NEU_ISI-AdaptiveEnsemble","36",0.876026071904813,36.3845652173913,0.88773420259633,56.5,0.7,1,20
"NEU_ISI-AdaptiveEnsemble","37",0.52096748347138,10.154,0.394507381787229,12.3,0.9,1,20
"NEU_ISI-AdaptiveEnsemble","38",0.702880317556876,3.54926086956522,0.737144121701881,5.7,0.6,0.9,20
"NEU_ISI-AdaptiveEnsemble","39",0.41144551754361,14.6188695652174,0.344764704011773,19.6,0.6,1,20
"NEU_ISI-AdaptiveEnsemble","40",1.00347448841469,16.3674782608696,0.765208851423765,18.6,0.6,0.7,20
"NEU_ISI-AdaptiveEnsemble","41",1.02774672754463,4.96382608695652,1.08926009367708,7,0.3,0.8,20
"NEU_ISI-AdaptiveEnsemble","42",0.718983977248101,30.9251739130435,0.89608050084127,51.1,0.4,0.8,20
"NEU_ISI-AdaptiveEnsemble","44",0.363186325823537,2.32026086956522,0.384611956639525,3.5,0.6,1,20
"NEU_ISI-AdaptiveEnsemble","45",0.605120411561678,7.62708695652174,0.697960857171442,12.2,0.5,0.9,20
"NEU_ISI-AdaptiveEnsemble","46",0.864492623214115,4.61408695652174,0.66662978796803,5.8,0.6,0.7,20
"NEU_ISI-AdaptiveEnsemble","47",1.0688179465663,12.0669130434783,1.45998481079881,19.4,0.9,0.9,20
"NEU_ISI-AdaptiveEnsemble","48",0.757784302399049,22.334652173913,0.774381748987094,29.3,0.7,1,20
"NEU_ISI-AdaptiveEnsemble","49",0.832891676545843,2.98408695652174,1.06096343551785,5.3,0.5,1,20
"NEU_ISI-AdaptiveEnsemble","50",1.17353872462107,2.3885652173913,1.53839469778215,3.7,0.2,0.7,20
"NEU_ISI-AdaptiveEnsemble","51",0.707704469119526,8.3644347826087,0.982512156697312,12.5,0.7,1,20
"NEU_ISI-AdaptiveEnsemble","53",1.82836298463619,18.1551304347826,1.94605663857932,31.9,0.3,1,20
"NEU_ISI-AdaptiveEnsemble","54",0.850586954503165,8.48326086956522,1.01353159007257,15.5,0.4,1,20
"NEU_ISI-AdaptiveEnsemble","55",0.762405900241936,18.8152608695652,0.728325485099989,28.4,0.3,0.7,20
"NEU_ISI-AdaptiveEnsemble","56",0.72803929502316,4.40577639751553,0.621123150899428,6.14285714285714,0.285714285714286,0.857142857142857,16
"OHT_JHU-nbxd","01",0.429422087183745,12.5466556521739,0.564098047590887,22.323,0.2,1,20
"OHT_JHU-nbxd","02",1.01451438555844,1.68763,0.931066004430143,2.402,0.3,0.5,20
"OHT_JHU-nbxd","04",0.769583433793833,8.67604130434783,1.26854487771541,14.609,0.4,1,20
"OHT_JHU-nbxd","05",1.04957420127187,9.2234452173913,0.988340630257469,13.948,0.2,0.8,20
"OHT_JHU-nbxd","06",1.10664368247961,37.76748,1.24675418476724,59.347,0.6,0.9,20
"OHT_JHU-nbxd","08",1.05549932609075,12.078227826087,1.03063745311311,19.815,0.3,0.9,20
"OHT_JHU-nbxd","09",0.533110155641196,7.95041608695652,0.521389849948064,12.928,0.4,0.9,20
"OHT_JHU-nbxd","10",0.53897962822718,1.60975304347826,0.580007893640095,2.369,0.8,1,20
"OHT_JHU-nbxd","11",0.834827553221476,2.36243304347826,0.888309469811809,3.673,0.4,0.8,20
"OHT_JHU-nbxd","12",0.823195599626198,22.4707426086957,1.13795531741138,32.298,0.8,1,20
"OHT_JHU-nbxd","13",0.991518717037667,20.7851204347826,0.959962453972769,32.624,0.3,0.8,20
"OHT_JHU-nbxd","15",1.35439152729505,2.36156434782609,3.12013460980506,3.711,0,0.5,20
"OHT_JHU-nbxd","16",1.06761927633156,4.83546304347826,0.994856608185907,7.076,0.2,0.6,20
"OHT_JHU-nbxd","17",0.853378392348201,38.3839486956522,0.814712094556124,64.763,0.3,1,20
"OHT_JHU-nbxd","18",1.36219096934741,26.7527769565217,1.47287305062295,45.714,0.3,1,20
"OHT_JHU-nbxd","19",0.987262863256837,8.65266913043478,0.926306471744245,14.385,0.4,0.9,20
"OHT_JHU-nbxd","20",1.0330842459944,10.0568630434783,1.02233397842029,15.832,0.3,0.8,20
"OHT_JHU-nbxd","21",1.40209387698767,17.8508065217391,1.36723993789328,28.489,0.3,0.7,20
"OHT_JHU-nbxd","22",1.09703881301867,8.56691,1.91863467857915,13.625,0.5,0.9,20
"OHT_JHU-nbxd","23",1.34054433191303,7.95844565217391,1.08692478481331,10.276,0.1,0.3,20
"OHT_JHU-nbxd","24",2.37166611630245,20.6526339130435,2.46379450761623,31.855,0,0.6,20
"OHT_JHU-nbxd","25",0.858693564574681,14.3118547826087,0.959119657474387,22.742,0.4,0.9,20
"OHT_JHU-nbxd","26",1.20577726647549,44.693077826087,1.40453537884767,76.01,0,0.9,20
"OHT_JHU-nbxd","27",1.4021905897854,17.7946147826087,1.55117747386364,29.495,0.2,0.9,20
"OHT_JHU-nbxd","28",0.926541593765843,10.6749113043478,0.862126510003345,16.527,0.3,0.8,20
"OHT_JHU-nbxd","29",1.21151493874447,18.77096,1.28971644293899,27.113,0.5,0.9,20
"OHT_JHU-nbxd","30",0.949823138247711,4.31525130434783,0.912400745401407,6.588,0.3,0.7,20
"OHT_JHU-nbxd","31",1.46796553661679,6.52899043478261,1.81553347702797,11.112,0.2,0.9,20
"OHT_JHU-nbxd","32",0.555470659259773,1.84355869565217,0.803207790254407,2.888,0.5,1,20
"OHT_JHU-nbxd","33",1.61581408614115,16.7541343478261,1.25378577137046,20.495,0,0.3,20
"OHT_JHU-nbxd","34",1.74597557011268,37.680737826087,1.94625090699174,63.708,0.1,0.9,20
"OHT_JHU-nbxd","35",0.714547295285243,4.29634086956522,0.805167523839625,7.451,0.2,1,20
