"model_id","reference_date","wis","ae_median","interval_coverage_50","interval_coverage_95","n"
"CMU-TimeSeries",2026-01-03,0.00167691145475321,0.00273517619097148,0.525510204081633,0.959183673469388,196
"CMU-TimeSeries",2026-01-10,0.00149227595690678,0.00249256997372756,0.408163265306122,0.989795918367347,196
"CMU-TimeSeries",2026-01-17,0.000883817848265873,0.00125187687362794,0.673469387755102,0.979591836734694,196
"CMU-TimeSeries",2026-01-31,0.000820092616476186,0.00118632544139708,0.729591836734694,1,196
"CMU-TimeSeries",2026-01-24,0.000978296831965424,0.00141269695757969,0.586734693877551,0.974489795918367,196
"CMU-TimeSeries",2026-02-07,0.000823504018571339,0.00118157530314058,0.668367346938776,0.994897959183674,196
"CMU-TimeSeries",2026-02-14,0.000936704571702909,0.00147615055092414,0.48469387755102,0.979591836734694,196
"CMU-TimeSeries",2026-02-28,0.000899649742736834,0.00134846764997343,0.336734693877551,0.887755102040816,196
"CMU-TimeSeries",2026-03-07,0.000490121652051319,0.00073577041308142,0.530612244897959,0.918367346938776,196
"CMU-TimeSeries",2026-02-21,0.000957882365976999,0.00148274086430984,0.421768707482993,0.931972789115646,196
"CovidHub-baseline",2025-06-21,0.000852543324347189,0.00100599942374424,0.905,1,200
"CovidHub-baseline",2025-06-28,0.00093035099897349,0.0012389995599956,0.89,1,200
"CovidHub-baseline",2025-07-05,0.00108548560764029,0.0016154991599916,0.845,0.99,200
"CovidHub-baseline",2025-07-12,0.00136768152162682,0.00217999902624026,0.71,0.985,200
"CovidHub-baseline",2025-07-19,0.00160175961392301,0.00279949976874769,0.55,0.995,200
"CovidHub-baseline",2025-07-26,0.00211719358218227,0.003563,0.39,0.95,200
"CovidHub-baseline",2025-08-02,0.00254318952472802,0.004205,0.28,0.92,200
"CovidHub-baseline",2025-08-09,0.00266445765990121,0.00435449997749978,0.26,0.89,200
"CovidHub-baseline",2025-08-16,0.0025969424238204,0.00429399996624966,0.265,0.92,200
"CovidHub-baseline",2025-08-23,0.00216636194206317,0.00355949996499965,0.35,0.945,200
"CovidHub-baseline",2025-09-06,0.00293403031710591,0.0043724995499955,0.385,0.87,200
"CovidHub-baseline",2025-09-20,0.00275969426354845,0.0045024995699957,0.24,0.915,200
"CovidHub-baseline",2025-09-27,0.00226204585823756,0.0038405,0.26,0.98,200
"CovidHub-baseline",2025-11-22,0.00105703801087532,0.00150099975124751,0.725,1,200
"CovidHub-baseline",2025-11-29,0.00133692018113105,0.00212149964374644,0.615,1,200
"CovidHub-baseline",2025-12-06,0.00185565957731082,0.00292199876873769,0.575,0.945,200
"CovidHub-baseline",2025-12-13,0.00241935741167862,0.0038024995899959,0.46,0.89,200
"CovidHub-baseline",2025-12-20,0.00279666522641967,0.00429199958374584,0.345,0.855,200
"CovidHub-baseline",2025-12-27,0.00208764924814356,0.00309799991749917,0.515,0.905,200
"CovidHub-baseline",2026-01-03,0.00137354191999978,0.0019255,0.69,0.985,200
"CovidHub-baseline",2026-01-10,0.00150059183291356,0.00228949965124651,0.57,0.995,200
"CovidHub-baseline",2026-01-17,0.00108168797418284,0.001391,0.78,1,200
"CovidHub-baseline",2026-01-24,0.0010089799440971,0.001308,0.82,1,200
"CovidHub-baseline",2026-01-31,0.000973476919975667,0.00117,0.85,1,200
"CovidHub-baseline",2026-02-07,0.00103636692768543,0.00131,0.835,1,200
"CovidHub-baseline",2026-02-14,0.00108087631450908,0.0014975,0.82,1,200
"CovidHub-baseline",2026-02-21,0.00109911086331942,0.00162866666666667,0.713333333333333,1,200
"CovidHub-baseline",2026-02-28,0.00104560035628689,0.001609,0.56,0.99,200
"CovidHub-baseline",2026-03-07,0.000678825847927175,0.000964,0.76,1,200
"CovidHub-ensemble",2026-01-17,0.000786374343493426,0.00119356424973692,0.673469387755102,0.989795918367347,198
"CovidHub-ensemble",2026-01-24,0.000887412610724115,0.00133616135005845,0.586734693877551,0.974489795918367,198
"CovidHub-ensemble",2026-01-31,0.000703633171406695,0.00100395114535621,0.75,1,198
"CovidHub-ensemble",2026-02-07,0.000710616376061108,0.00105332957317706,0.668367346938776,1,198
