reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.3,194.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.35,200.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.4,206.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.45,209.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.5,221.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.55,221.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.6,221.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.65,225.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.7,228.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.75,228.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.8,228.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.85,230.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.9,249.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.95,264.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.975,299.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,08,quantile,0.99,328.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.01,37.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.025,49.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.05,65.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.1,75.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.15,85.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.2,88.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.25,94.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.3,95.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.35,95.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.4,101.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.45,108.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.5,109.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.55,117.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.6,121.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.65,121.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.7,121.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.75,121.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.8,121.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.85,123.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.9,129.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.95,134.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.975,153.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,09,quantile,0.99,159.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.01,5.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.025,10.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.05,13.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.1,14.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.15,16.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.2,16.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.25,17.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.3,18.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.35,19.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.4,21.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.45,21.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.5,22.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.55,22.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.6,24.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.65,25.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.7,26.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.75,28.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.8,28.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.85,30.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.9,31.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.95,35.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.975,40.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,10,quantile,0.99,47.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.01,2.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.025,4.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.05,5.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.1,6.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.15,8.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.2,8.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.25,8.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.3,8.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.35,9.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.4,10.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.45,10.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.5,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.55,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.6,12.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.65,12.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.7,12.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.75,13.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.8,14.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.85,16.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.9,18.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.95,20.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.975,24.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,11,quantile,0.99,24.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.01,56.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.025,119.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.05,184.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.1,241.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.15,243.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.2,246.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.25,246.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.3,263.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.35,263.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.4,276.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.45,276.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.5,276.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.55,276.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.6,276.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.65,277.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.7,277.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.75,277.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.8,280.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.85,308.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.9,347.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.95,382.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.975,464.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,12,quantile,0.99,528.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.01,53.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.025,93.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.05,118.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.1,138.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.15,147.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.2,149.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.25,150.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.3,160.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.35,168.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.4,171.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.45,171.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.5,176.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.55,176.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.6,186.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.65,186.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.7,189.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.75,194.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.8,196.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.85,206.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.9,219.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.95,248.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.975,269.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,13,quantile,0.99,281.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.01,4.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.025,7.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.05,8.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.1,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.15,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.2,13.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.25,13.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.3,13.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.35,14.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.4,17.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.45,17.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.5,18.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.55,18.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.6,18.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.65,18.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.7,19.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.75,19.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.8,20.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.85,22.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.9,24.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.95,24.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.975,24.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,15,quantile,0.99,25.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.01,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.025,18.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.05,20.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.1,25.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.15,27.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.2,30.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.25,30.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.3,33.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.35,34.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.4,34.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.45,36.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.5,37.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.55,38.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.6,39.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.65,40.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.7,42.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.75,42.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.8,42.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.85,46.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.9,48.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.95,50.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.975,58.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,16,quantile,0.99,58.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.01,98.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.025,228.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.05,267.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.1,283.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.15,289.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.2,305.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.25,311.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.3,312.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.35,325.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.4,325.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.45,331.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.5,333.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.55,341.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.6,341.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.65,354.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.7,358.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.75,364.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.8,366.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.85,392.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.9,392.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.95,392.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.975,392.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,17,quantile,0.99,443.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.01,46.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.025,76.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.05,91.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.1,111.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.15,118.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.2,127.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.25,127.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.3,127.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.35,129.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.4,129.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.45,129.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.5,129.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.55,133.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.6,133.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.65,133.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.7,135.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.75,136.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.8,139.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.85,144.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.9,149.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.95,149.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.975,156.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,18,quantile,0.99,156.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.01,18.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.025,32.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.05,38.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.1,49.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.15,50.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.2,56.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.25,58.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.3,60.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.35,62.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.4,62.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.45,67.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.5,67.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.55,70.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.6,72.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.65,72.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.7,73.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.75,74.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.8,78.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.85,84.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.9,92.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.95,96.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.975,116.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,19,quantile,0.99,129.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.01,20.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.025,46.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.05,53.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.1,64.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.15,64.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.2,71.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.25,71.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.3,71.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.35,71.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.4,71.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.45,74.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.5,74.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.55,81.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.6,81.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.65,81.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.7,87.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.75,88.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.8,88.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.85,91.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.9,100.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.95,105.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.975,106.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,20,quantile,0.99,135.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.01,22.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.025,31.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.05,40.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.1,55.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.15,58.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.2,67.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.25,69.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.3,73.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.35,73.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.4,77.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.45,77.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.5,78.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.55,81.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.6,81.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.65,81.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.7,81.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.75,83.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.8,87.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.85,89.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.9,96.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.95,99.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.975,118.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,21,quantile,0.99,118.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.01,33.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.025,66.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.05,69.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.1,78.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.15,83.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.2,84.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.25,84.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.3,84.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.35,88.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.4,97.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.45,101.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.5,107.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.55,107.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.6,111.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.65,114.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.7,118.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.75,118.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.8,123.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.85,133.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.9,140.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.95,150.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.975,153.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,22,quantile,0.99,172.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.01,1.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.025,2.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.05,4.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.1,5.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.15,6.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.2,8.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.25,9.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.3,9.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.35,10.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.4,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.45,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.5,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.55,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.6,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.65,12.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.7,12.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.75,13.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.8,13.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.85,14.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.9,16.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.95,16.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.975,19.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,23,quantile,0.99,19.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,24,quantile,0.01,30.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,24,quantile,0.025,44.0
